frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1556,1213.0,[978.921470046495 1239.1557909879016 1563.2541149066483 1733.4791327283015],[1151.7373046875 1535.5242919921875 1355.5806884765625 1647.1900634765625],0.4086265563964844,LW15ZZC,0.201731115218738
1557,1213.0,[977.8767220743906 1238.4307930578625 1564.6413746452977 1737.0731123332262],[1146.3680419921875 1535.4349365234375 1339.8818359375 1644.0714111328125],0.29701969027519226,LM15ZZC,0.2114321367328817
1563,1213.0,[968.3852425895307 1248.0337990647356 1554.27545338846 1750.893057778923],[1116.1612548828125 1545.1519775390625 1338.962890625 1672.8936767578125],0.2790452539920807,LU15ZZC,0.14192816065962494
1565,560.0,[2304.0930636582207 1357.8102915702675 2880.0801115385993 1878.9712154345934],[2450.501220703125 1679.24462890625 2717.61572265625 1799.290771484375],0.29864606261253357,GJ06EPD,0.15229322318776692
1566,560.0,[2302.6897246001954 1361.374272492251 2880.3305015200094 1883.0395423185312],[2428.2451171875 1683.20068359375 2721.8828125 1801.5494384765625],0.41474536061286926,GJ06EPD,0.327301196131317
1567,560.0,[2301.8112371016937 1362.707753027987 2880.6695913168037 1884.8360975896167],[2426.698486328125 1683.2164306640625 2721.893798828125 1801.4820556640625],0.40822285413742065,GJ06EPD,0.40990661970891823
1568,560.0,[2302.2399130344243 1365.6975925706365 2881.9931639024667 1887.8484957654023],[2408.411865234375 1684.3095703125 2738.31591796875 1808.5400390625],0.25998806953430176,GJ06EPD,0.32509285252495496
1582,1213.0,[937.9700931315277 1277.1830775986034 1530.7627022520219 1799.8335631834263],[1107.0733642578125 1605.4478759765625 1338.1827392578125 1718.6744384765625],0.4025496542453766,LN15ZZC,0.30319973453450993
1583,1213.0,[936.4767175848392 1278.816560715157 1530.6244344495017 1802.9528108417883],[1121.04345703125 1607.5001220703125 1323.853271484375 1715.0745849609375],0.2866477370262146,LM15ZZC,0.4721422318328611
1584,560.0,[2296.0598612737954 1404.2080942794573 2887.2035705912344 1938.446430942537],[2416.590087890625 1730.5169677734375 2733.69873046875 1852.2059326171875],0.29447174072265625,GJ06EPD,0.5245601636409506
1585,560.0,[2295.7450921140594 1405.9104792828794 2888.7017829268884 1940.4353008930648],[2416.41650390625 1730.5167236328125 2733.64892578125 1852.2298583984375],0.29385629296302795,GJ06EPD,0.5245601636409506
1587,1213.0,[927.0181770242107 1289.279533258732 1527.4178893650737 1813.8334256518474],[1111.4342041015625 1611.2310791015625 1332.6959228515625 1726.9471435546875],0.4136149287223816,LH15ZZC,0.23117099775740377
1588,1213.0,[924.2449443624696 1292.603529329608 1527.0110727987544 1817.1846886415976],[1110.327392578125 1616.568603515625 1320.256103515625 1732.7431640625],0.4905082881450653,LH15ZZC,0.6469188878267885
1590,1213.0,[918.7299967199672 1297.5096148474001 1523.8051438818131 1823.2155874946754],[1104.304443359375 1598.92529296875 1304.4888916015625 1725.072509765625],0.4723634421825409,LX15ZZC,0.3556399103991814
1591,1213.0,[917.2614374873876 1297.7578296053389 1523.1395119080355 1824.1450908827283],[1104.162841796875 1598.8876953125 1304.5809326171875 1725.024658203125],0.46959781646728516,LM15ZZC,0.3808833567947997
1592,1213.0,[914.4112588812127 1298.4880792905192 1520.4442658904977 1827.0055603779333],[1090.5281982421875 1627.9464111328125 1319.46533203125 1744.9237060546875],0.5244973301887512,LM15ZZC,0.3181518941876994
1592,560.0,[2302.2304339300636 1423.913529966502 2897.057995045321 1960.0755699998747],[2535.025146484375 1755.7119140625 2704.93896484375 1863.7811279296875],0.31685972213745117,GJ06EPD,0.4200806840754604
1593,1213.0,[913.6121481655678 1302.2124898941925 1520.6362812281513 1831.5366645517938],[1086.9305419921875 1635.2794189453125 1313.6195068359375 1746.5372314453125],0.4776644706726074,LM15ZZC,0.49896253107313504
1593,560.0,[2302.754260086097 1426.2134142631267 2896.272978070483 1963.1774708189282],[2537.039794921875 1760.4993896484375 2704.994384765625 1869.9085693359375],0.2577459216117859,GJ06EPD,0.6621440700687721
1594,1213.0,[912.1422649914571 1305.3874243660189 1520.314255061493 1837.1563041059771],[1061.6363525390625 1627.4407958984375 1303.02099609375 1744.91064453125],0.4359099864959717,LM15ZZC,0.38069622748868376
1594,560.0,[2302.776031271631 1429.0571297984438 2896.4033577174814 1966.6760429997794],[2517.842041015625 1763.030029296875 2708.140869140625 1881.0191650390625],0.30849555134773254,GJ06EPD,0.8787279674398409
1595,1213.0,[911.0020048228273 1308.912797464917 1521.0867882338296 1842.1138666037307],[1087.0916748046875 1622.8209228515625 1309.8544921875 1751.31005859375],0.3928471803665161,LM15ZZC,0.4098180860308773
1596,1213.0,[909.3038147223183 1311.0018937946543 1520.3636564125654 1845.7323071050537],[1071.8262939453125 1632.496337890625 1318.843994140625 1761.5750732421875],0.3995312750339508,LH15ZZC,0.51513116619505
1597,1213.0,[908.5519229261636 1311.4840698543467 1520.3253047658327 1847.216355848435],[1071.9796142578125 1632.475341796875 1318.9443359375 1761.55810546875],0.3963981568813324,LH15ZZC,0.51513116619505
1598,1213.0,[905.3652250297926 1313.8410653740857 1517.923529176039 1850.287846185528],[1088.4361572265625 1642.776123046875 1297.9366455078125 1757.841796875],0.490043044090271,LH15ZZC,0.3636064154057277
1600,560.0,[2307.1001988515736 1443.3791942216549 2909.872769387225 1986.703861405184],[2475.544677734375 1783.8614501953125 2732.63134765625 1899.39697265625],0.3639774024486542,GJ06EPD,0.4066717194650954
1606,1213.0,[887.80068619967 1323.5531784017894 1509.6473449425062 1870.1378673950426],[1086.021484375 1657.0601806640625 1292.149658203125 1779.046142578125],0.3650696873664856,LM15ZZC,0.2800805252091383
1608,1213.0,[881.9116581853464 1327.4666276409139 1508.9341523671992 1877.1423609931867],[1089.9818115234375 1662.1099853515625 1290.961669921875 1777.6429443359375],0.3253856897354126,LM15ZZC,0.20572835208398427
1609,1213.0,[881.1633734301892 1327.9538130665137 1509.7405336318375 1879.2174023006992],[1089.8294677734375 1662.14404296875 1291.011474609375 1777.655029296875],0.32372209429740906,LM15ZZC,0.20572835208398427
1610,1213.0,[878.8806402139066 1331.1674333184337 1509.058104080837 1883.9054858460395],[1067.8626708984375 1663.7747802734375 1305.0882568359375 1795.583251953125],0.3579704463481903,LM15ZZC,0.3208933115066056
1610,560.0,[2307.2592996868966 1468.7778454164363 2914.8825143553527 2018.8527951412952],[2513.181396484375 1806.475341796875 2729.39306640625 1926.194091796875],0.2823401391506195,GJ06EPD,0.5791363514475856
1611,1213.0,[877.9306402394789 1335.45323669845 1508.4412421762302 1889.138687074304],[1062.416015625 1680.4091796875 1278.22265625 1794.3355712890625],0.44332265853881836,LM15ZZC,0.3921927943990512
1612,1213.0,[874.8284392581431 1338.25141292174 1506.5348349199994 1892.654815844766],[1040.19189453125 1682.3580322265625 1275.9248046875 1797.3284912109375],0.4876801073551178,LM15ZZC,0.4036804945994422
1613,1213.0,[874.4859713417463 1340.8941441121963 1506.3104923941914 1895.111870482641],[1082.72314453125 1675.1268310546875 1282.2301025390625 1801.7200927734375],0.5221079587936401,LH15ZZC,0.5333131677315386
1614,1213.0,[873.8659344108233 1345.692644942243 1506.4499298731876 1898.7156259622884],[1063.099365234375 1686.4830322265625 1282.349853515625 1810.44580078125],0.5064842700958252,LM15ZZC,0.25918250763238404
1615,1213.0,[873.5946512650831 1347.6193538985365 1506.7146906702606 1899.812685876597],[1063.0360107421875 1686.49658203125 1282.3187255859375 1810.4322509765625],0.5058887600898743,LM15ZZC,0.26834104974905204
1616,1213.0,[874.1318686843335 1352.5329255118813 1506.8643224448435 1902.3512458959704],[1050.18603515625 1694.263916015625 1277.0657958984375 1807.968017578125],0.386237233877182,LN15ZZC,0.21216514792614263
1617,1213.0,[873.9369817982363 1357.4778936310936 1507.29321287089 1905.5594641848452],[1072.8519287109375 1697.796875 1280.23974609375 1806.207763671875],0.4241102337837219,LN15ZZC,0.516949691732012
1618,1213.0,[870.5336696639561 1360.785564377049 1503.7000994133446 1907.0939685636886],[1073.35302734375 1693.5850830078125 1291.6636962890625 1811.9744873046875],0.46001049876213074,LN15ZZC,0.40443951973126036
1618,560.0,[2299.684041020198 1483.473081434848 2925.7099151166426 2050.5985761520114],[2456.10498046875 1832.612548828125 2737.765869140625 1966.2978515625],0.29988589882850647,GJ06EPD,0.46890327777101404
1619,1213.0,[866.5764164504886 1364.96421877072 1501.7320630530685 1909.9425126886804],[1065.7783203125 1702.0396728515625 1283.6214599609375 1812.2691650390625],0.4408891797065735,LU15ZZC,0.25990387312162827
1620,1213.0,[863.8834572358626 1368.7276700222287 1500.5547120243525 1913.1549376010462],[1064.2496337890625 1708.29638671875 1274.2144775390625 1819.4483642578125],0.4744907319545746,LH15ZZC,0.30034021776701564
1621,1213.0,[862.637562973071 1370.1153221804068 1500.4368299552816 1914.1585808349298],[1064.3720703125 1708.295654296875 1274.239501953125 1819.4736328125],0.47532591223716736,LH15ZZC,0.30034021776701564
1623,1213.0,[860.3846963692696 1372.6998948750847 1499.334840974106 1918.2509904386316],[1063.507080078125 1706.77734375 1279.2254638671875 1825.594482421875],0.5269976258277893,LN15ZZC,0.4601524165047666
1624,1213.0,[857.3335156277815 1373.5315799323112 1498.7321199177234 1920.5226118457113],[1080.460693359375 1715.189697265625 1261.7625732421875 1827.82958984375],0.4830342233181,LM15ZZC,0.3806872916545529
1625,1213.0,[856.6875472105066 1376.2763195004375 1499.8954016476905 1926.552823701222],[1077.084228515625 1720.3758544921875 1258.178466796875 1828.5172119140625],0.34027573466300964,LM15ZZC,0.9124737541142712
1626,1213.0,[854.7689051926858 1378.776219824788 1499.1607574688937 1932.355291244701],[1073.3424072265625 1723.2608642578125 1268.4171142578125 1833.8997802734375],0.5369089245796204,LM15ZZC,0.7186754341740217
1627,1213.0,[853.823224630871 1379.2109112198123 1498.9805039757705 1935.1752871654521],[1073.321044921875 1723.27880859375 1268.3690185546875 1833.90087890625],0.5366863012313843,LM15ZZC,0.7186754341740217
1629,1213.0,[848.4476775962058 1383.8859877117325 1493.9981540316562 1942.1564985542286],[1025.9326171875 1722.9407958984375 1260.3251953125 1842.3533935546875],0.47198784351348877,LM15ZZC,0.24552852199547423
1630,1213.0,[846.8211936811692 1389.0699562848386 1493.3268496140943 1946.742789425714],[1044.8848876953125 1727.3016357421875 1253.403564453125 1841.0452880859375],0.539855420589447,LM15ZZC,0.37036794891805747
1636,1213.0,[836.1054288593189 1400.6069412842621 1487.2088640306777 1962.3524151967727],[999.9968872070312 1741.951171875 1256.6348876953125 1866.8236083984375],0.35339030623435974,LM15ZZC,0.30483704688055635
1637,1213.0,[832.7055662635614 1406.7090200799275 1483.22745839787 1967.6371731893346],[1023.1406860351562 1747.2257080078125 1249.0567626953125 1863.9971923828125],0.36899834871292114,LW15ZZC,0.2772672406802647
1639,1213.0,[830.7998905333341 1416.1685350209734 1481.4522746976347 1974.9917050187653],[1040.33984375 1745.80078125 1253.00732421875 1868.839599609375],0.4810938239097595,LW15ZZC,0.19914445699147312
1640,1213.0,[826.3235061315465 1417.0381080780494 1477.6762212799551 1975.8235039319807],[1019.0293579101562 1749.463623046875 1249.4169921875 1875.849609375],0.35808640718460083,LN15ZZC,0.456693380919967
1641,1213.0,[824.4553131155228 1419.1580395636772 1477.6202528397164 1977.5754259379498],[978.2486572265625 1750.59375 1240.7047119140625 1878.714111328125],0.3387608826160431,LI15ZZC,0.3908706437843687
1642,1213.0,[822.2707231932487 1420.5593229506171 1477.7572409161558 1978.666758570961],[1035.576904296875 1765.6409912109375 1248.166748046875 1878.3057861328125],0.502068281173706,LN15ZZC,0.6780335502504249
1643,1213.0,[815.7697462130645 1422.7560018933286 1472.964533019011 1981.1716656431026],[1023.9944458007812 1762.365966796875 1254.950439453125 1889.349609375],0.50018709897995,LI15ZZC,0.22243994693714966
1643,560.0,[2307.232114079346 1559.316123661443 2938.9216834484564 2130.0740327299545],[2526.461669921875 1912.1627197265625 2762.69189453125 2035.8299560546875],0.27826711535453796,GJ06EPD,0.8360259806299886
1648,1213.0,[808.7827858626058 1432.221511102851 1468.3538981425443 1996.1429421790524],[996.5562744140625 1779.8543701171875 1232.2276611328125 1901.9659423828125],0.32137173414230347,LN15ZZC,0.30669221955443043
1654,1213.0,[795.9256098083605 1445.3879500597607 1465.9714302852917 2016.9241852727398],[1012.7311401367188 1801.5897216796875 1243.9005126953125 1920.2017822265625],0.3115796446800232,LN15ZZC,0.22205468457731026
1655,1213.0,[791.4369961914986 1449.0259860789358 1462.7515007897819 2023.8352972786486],[989.5475463867188 1811.865234375 1209.0184326171875 1920.98291015625],0.26453834772109985,LI15ZZC,0.23539226208981615
1656,1213.0,[787.0404127534141 1450.222249150947 1460.9212283869927 2027.014094288751],[1002.3250122070312 1807.5963134765625 1204.94140625 1919.0892333984375],0.3157752752304077,LW15ZZC,0.1834599477472766
1657,1213.0,[784.6066539738217 1450.3989074694666 1460.5433894883436 2028.5068715483455],[997.9400024414062 1803.9393310546875 1211.4112548828125 1919.13720703125],0.3163740634918213,LN15ZZC,0.21092194219496976
1658,1213.0,[777.7217236442182 1455.5592680185096 1457.032371133803 2033.1585686980052],[999.384521484375 1815.4908447265625 1223.2708740234375 1930.8634033203125],0.41588717699050903,LM15ZZC,0.1804076022936868
1662,1213.0,[766.789105709333 1469.6628635927257 1452.3088092372468 2049.7965237798708],[962.4444580078125 1823.688720703125 1206.2142333984375 1952.5341796875],0.47187379002571106,LM15ZZC,0.3115307628555624
1663,1213.0,[766.3081903998642 1470.2264270641012 1452.613921402748 2051.8764412786404],[962.57373046875 1823.8055419921875 1205.7755126953125 1952.5133056640625],0.4718535244464874,LM15ZZC,0.3115307628555624
1664,1213.0,[764.6175687682306 1471.173980702917 1453.19375081019 2054.171109453167],[922.2727661132812 1831.0308837890625 1213.2572021484375 1960.1436767578125],0.4393075704574585,LM15ZZC,0.2402796573557404
1665,1213.0,[760.3598671204657 1472.6630852237372 1449.2531284908375 2056.4413539615675],[986.3994140625 1831.6121826171875 1207.5457763671875 1957.444091796875],0.48606011271476746,LM15ZZC,0.5209361788894691
1666,1213.0,[760.9831221434861 1475.4999670019038 1450.6159420941194 2060.4842164107044],[961.4864501953125 1837.1539306640625 1209.52880859375 1962.274658203125],0.4071241021156311,LN15ZZC,0.6472450626924313
1667,1213.0,[760.5369366861603 1481.441386303151 1449.9240289755987 2066.1645456267006],[985.3011474609375 1847.105712890625 1207.31396484375 1959.0443115234375],0.43101194500923157,LN15ZZC,0.28878754748261554
1668,1213.0,[756.9479350233551 1486.1677003650962 1447.7718909872924 2069.921006238134],[983.8359375 1841.360595703125 1208.224365234375 1965.984375],0.4715539515018463,LN15ZZC,0.32491604161879195
1668,560.0,[2309.782748075315 1629.2335527059297 2962.582719086603 2147.189342507294],[2531.1796875 1990.338134765625 2780.548828125 2128.37548828125],0.2897862195968628,GJ06EPD,0.7279673676574483
1669,1213.0,[755.1005251686526 1487.9405450480504 1447.4896177055302 2070.8156377106784],[983.8610229492188 1841.3878173828125 1208.116455078125 1965.8980712890625],0.47349488735198975,LN15ZZC,0.42529823026340313
1669,560.0,[2308.865751135527 1630.606039013176 2963.49511209338 2146.2502267056316],[2531.1416015625 1990.3092041015625 2780.591064453125 2128.33984375],0.2866646349430084,GJ06EPD,0.7279673676574483
1670,1213.0,[755.6363285598204 1491.4749728282254 1449.2026500496586 2074.649322140712],[970.4677734375 1851.9774169921875 1196.2738037109375 1974.248291015625],0.4115687906742096,LN15ZZC,0.5975147140393359
1671,1213.0,[752.8952733476267 1493.9861249908702 1443.9303468406051 2077.324328169857],[948.8201904296875 1850.9139404296875 1190.9735107421875 1974.5972900390625],0.3516378104686737,LN15ZZC,0.7654288938371931
1672,1213.0,[751.6210377895379 1497.1367175642647 1443.2379409440466 2082.541293082373],[964.8856201171875 1860.536865234375 1195.080810546875 1979.1240234375],0.32344475388526917,LN15ZZC,0.31857882725237946
1673,1213.0,[748.2314279967097 1498.0803220886528 1439.3266236152506 2085.2491050062454],[937.6154174804688 1860.6654052734375 1188.7066650390625 1986.6170654296875],0.323597252368927,LN15ZZC,0.8997515934937591
1674,1213.0,[745.5640388871128 1501.5315231436114 1436.3492308986706 2088.662138941069],[956.835205078125 1868.1866455078125 1186.3798828125 1991.7205810546875],0.4591687321662903,LN15ZZC,0.7435737517034074
1675,1213.0,[744.3647813328879 1502.7418526123788 1435.1171032861298 2089.843775728799],[957.0518798828125 1868.2166748046875 1186.4447021484375 1991.8187255859375],0.45979204773902893,LN15ZZC,0.8750803076751991
1676,1213.0,[734.4127951341177 1504.0521676008311 1428.7823565093315 2090.8635296065336],[972.2783203125 1870.8447265625 1186.78564453125 1994.1322021484375],0.5637061595916748,LM15ZZC,0.35784106485727374
1677,1213.0,[736.9427595258264 1507.907125469226 1433.6209813296225 2093.4770431710303],[953.6934814453125 1869.3167724609375 1186.3905029296875 1998.5028076171875],0.4307200014591217,LM15ZZC,0.8141384202913596
1678,1213.0,[736.053595383467 1511.8784666175306 1433.6159592003983 2096.0168643161596],[900.135009765625 1886.2437744140625 1187.313720703125 2006.8795166015625],0.34999802708625793,LN15ZZC,0.3309503580127362
1679,1213.0,[729.9593425279265 1514.4411167054845 1427.6629624280597 2097.8585806860424],[959.1791381835938 1881.8331298828125 1185.738037109375 2004.8807373046875],0.44907495379447937,LM15ZZC,0.5663794884463133
1680,1213.0,[725.3137517685404 1516.4831365681266 1422.9205921062257 2099.9776651809334],[922.7144165039062 1886.2845458984375 1185.225341796875 2010.4937744140625],0.31846529245376587,LM15ZZC,0.33757863195817067
1681,1213.0,[724.1312238164927 1517.113729064197 1421.3361216930934 2100.6922122249225],[922.494873046875 1886.3096923828125 1185.09375 2010.5562744140625],0.318043053150177,LM15ZZC,0.33757863195817067
1682,1213.0,[722.3912280338834 1518.4742204521917 1421.388635299177 2102.9998439627543],[943.5551147460938 1893.264404296875 1187.1895751953125 2008.084716796875],0.45340362191200256,LM15ZZC,0.5312289843576755
1683,1213.0,[718.5866843388951 1518.3658168082188 1420.4372993375143 2103.852993723652],[959.1971435546875 1887.4571533203125 1185.741455078125 2014.91796875],0.5053721070289612,LM15ZZC,0.3623774894594337
1684,1213.0,[708.5661940136147 1520.5434952054438 1416.0637895748023 2108.6179471725063],[924.7161254882812 1893.9259033203125 1172.8214111328125 2019.80908203125],0.4423506557941437,LM15ZZC,0.36874701769740154
1685,1213.0,[702.471134959617 1524.2115267175723 1413.57442665885 2113.9309474457477],[922.7843627929688 1900.7750244140625 1174.3814697265625 2019.1146240234375],0.3840206265449524,LM15ZZC,0.5184628965797701
1686,1213.0,[699.6699474886761 1527.6691963960257 1413.018230749625 2119.05850612279],[935.6331176757812 1907.5709228515625 1170.0372314453125 2023.9432373046875],0.5160364508628845,LN15ZZC,0.5947710521670783
1687,1213.0,[698.77946499779 1528.6295023106704 1413.4502180180652 2121.1500416115096],[935.5471801757812 1907.55322265625 1170.06005859375 2023.9921875],0.5156042575836182,LN15ZZC,0.5947710521670783
1688,1213.0,[703.8607839998338 1533.120745817112 1414.9837696087723 2125.4165509364448],[897.5811767578125 1905.56689453125 1165.6688232421875 2041.32861328125],0.4327656328678131,LN15ZZC,0.6492468946868941
1689,1213.0,[699.3614405781457 1537.8650279544559 1412.9350557717792 2129.5332381273115],[948.82275390625 1918.3956298828125 1167.243896484375 2036.91064453125],0.5646571516990662,LM15ZZC,0.5424869312965406
1690,1213.0,[691.8661269487852 1542.3176964774948 1409.3178868492469 2134.3043962300294],[936.6666870117188 1918.8563232421875 1163.2108154296875 2040.0340576171875],0.5056290030479431,LN15ZZC,0.7103387097017909
1691,1213.0,[687.3262252267514 1547.061627885309 1407.7883317170817 2138.159790981786],[908.1725463867188 1912.6724853515625 1167.7237548828125 2047.9149169921875],0.4571091830730438,LN15ZZC,0.7281131827250232
1692,1213.0,[677.531888974479 1552.146824928924 1405.160304989291 2142.5055640108417],[938.765625 1927.2327880859375 1160.48876953125 2047.6173095703125],0.37427255511283875,LN15ZZC,0.4244723492542483
1693,1213.0,[672.5500777545604 1554.0940430545907 1405.4951577786555 2143.924657178453],[938.7498779296875 1927.2344970703125 1160.4722900390625 2047.6124267578125],0.3752327263355255,LN15ZZC,0.4244723492542483
1694,1213.0,[677.1247320404257 1557.4677815697055 1408.303387993926 2146.7454960306386],[925.57177734375 1930.4183349609375 1160.947021484375 2054.83837890625],0.4578934907913208,LN15ZZC,0.6350768327146162
1695,1213.0,[676.5369445161748 1559.6358235849882 1408.0107475103566 2147.395139497178],[925.2797241210938 1945.2978515625 1169.1497802734375 2055.75439453125],0.3654605746269226,LN15ZZC,0.5004254184002294
1696,1213.0,[629.2852008247633 1563.1756151904153 1388.8686155474893 2149.8397591616485],[932.7645263671875 1935.836181640625 1162.8680419921875 2060.44091796875],0.5335960388183594,LN15ZZC,0.2759590947177875
1697,1213.0,[645.3258273449187 1564.0824201269672 1406.4558318178779 2148.937570337765],[919.3031616210938 1936.4183349609375 1150.835205078125 2061.40673828125],0.4034559726715088,LN15ZZC,0.3876123919269569
1698,1213.0,[622.827267636107 1566.7208547954629 1400.5221082575995 2149.896535166428],[920.1903076171875 1948.3297119140625 1161.4229736328125 2067.9443359375],0.3739153742790222,LN15ZZC,0.3178883446968451
1699,1213.0,[612.6963149524213 1567.9808945806672 1401.7339392831918 2149.9840388298635],[920.1060791015625 1948.304443359375 1161.404296875 2068.005615234375],0.37491217255592346,LN15ZZC,0.3178883446968451
1700,1213.0,[613.641500341997 1570.8493976501816 1408.8343105172146 2150.4556339314017],[917.3182983398438 1954.2894287109375 1159.1676025390625 2071.104736328125],0.3643931746482849,LN15ZZC,0.49512970737842715
1702,1213.0,[606.9578458806478 1576.456036787332 1405.0080036077252 2151.8111825089086],[930.220458984375 1965.9810791015625 1145.1580810546875 2085.228759765625],0.496553510427475,LN15ZZC,0.5219683064958494
1703,1213.0,[613.4436351542832 1580.8855566755212 1407.9263497904753 2153.312512149662],[918.01904296875 1965.6522216796875 1139.363525390625 2085.84912109375],0.3946812152862549,LN15ZZC,0.30377815935297875
1708,1213.0,[622.2354049898249 1597.07852827538 1402.031187124306 2152.9824392238525],[912.7921142578125 1987.811279296875 1146.936767578125 2104.330810546875],0.29987239837646484,LN15ZZC,0.643663745794362
1709,1213.0,[623.4657179985041 1601.208602844556 1400.8227565015468 2152.7224405880124],[896.5625610351562 1991.3570556640625 1133.6588134765625 2109.371337890625],0.2857586443424225,LN15ZZC,0.3906414824972326
1712,1213.0,[627.6588122727236 1609.2024646150603 1400.9305094703213 2153.4882574903395],[899.77880859375 1997.7738037109375 1128.8148193359375 2118.177978515625],0.33074378967285156,LN15ZZC,0.5666350123133318
1715,1213.0,[636.4624568617489 1617.3293223569794 1396.9757589483277 2155.1859947545613],[881.616455078125 2010.7225341796875 1125.1796875 2135.611328125],0.3771219253540039,LM15ZZC,0.2954488409331715
1718,1213.0,[636.8687108328068 1623.3180027174637 1390.597037318136 2155.2034948844257],[891.9512329101562 2011.2064208984375 1131.33154296875 2145.842041015625],0.4071136713027954,LH15ZZC,0.2181325399520185
1719,1213.0,[640.9494439128932 1627.1524503042601 1389.5346079327649 2155.4534619353094],[888.6405029296875 2021.5224609375 1121.5499267578125 2153.079345703125],0.3747612535953522,LM15ZZC,0.17069851033194006
1721,1213.0,[641.7986680202989 1637.2378696861392 1384.6685529299198 2156.4018378189203],[890.3697509765625 2040.8023681640625 1113.4691162109375 2151.994873046875],0.3477802276611328,LM15ZZC,0.3023756077063436
1767,941.0,[2300.9255079319487 1399.02747566184 2949.1197135875395 1913.1687743853145],[2558.939208984375 1723.821533203125 2706.711669921875 1824.18310546875],0.30179381370544434,DA07CLX,0.20604968082278685
1815,1597.0,[2125.931974516586 946.1824768408021 2707.32487888203 1556.3071122295758],[2344.02783203125 1368.353515625 2505.302001953125 1470.254638671875],0.2655104398727417,EY09VDS,0.14182082649042238
1817,941.0,[2323.6094668517417 1523.293877679339 3053.3955273907213 2079.1111008911867],[2566.5498046875 1862.9974365234375 2797.8642578125 1991.7667236328125],0.2945748567581177,DA07CLX,0.6924145409847375
1822,1597.0,[2123.9999409480415 962.3139831339747 2708.4514057983797 1569.4830189121183],[2353.759521484375 1372.1927490234375 2494.818115234375 1473.0325927734375],0.2585088908672333,EY09VOS,0.2437042610846117
1828,941.0,[2327.899140601825 1551.5207177914774 3040.902992618664 2108.9930725739437],[2602.80859375 1911.8082275390625 2796.4541015625 2013.5152587890625],0.3374468684196472,DA07CLX,0.48815144311288866
1829,941.0,[2327.035379456359 1555.0006331516465 3041.6630280323006 2112.108388586207],[2580.100341796875 1911.635009765625 2787.556396484375 2023.606201171875],0.3327256739139557,DA07CLX,0.20825766159874937
1835,1584.0,[2122.8751984648616 978.289818366762 2720.0530518839805 1586.2733587914754],[2324.537109375 1402.5369873046875 2517.20947265625 1505.6279296875],0.5273727178573608,EY09VOS,0.055135497367508245
1836,1584.0,[2125.634105896313 979.0193568204324 2721.200656995015 1587.3410645308134],[2322.615234375 1413.275390625 2496.178466796875 1516.0836181640625],0.2840183973312378,EY05VIS,0.1103385202345476
1837,1597.0,[2123.7060501234637 977.1620690615777 2721.5908961058685 1593.4355432835027],[2322.67578125 1413.247314453125 2496.251953125 1516.0723876953125],0.2873322367668152,EY05VIS,0.1103385202345476
1857,941.0,[2357.105462993644 1635.0843833098181 3094.5353066489038 2144.524761655574],[2629.858154296875 1996.7900390625 2849.088134765625 2130.18310546875],0.2965940535068512,DA07CLX,0.9086927654571643
1858,1584.0,[2113.2779833548143 1001.7977220611424 2746.566948987818 1645.9213445404062],[2324.184814453125 1454.0555419921875 2493.82470703125 1550.5228271484375],0.28614702820777893,EV09VLS,0.1398386880755424
1859,1584.0,[2110.7760882421157 1002.2598392838136 2742.945344952575 1650.4109606235693],[2315.79931640625 1459.7601318359375 2497.985595703125 1556.5643310546875],0.40271905064582825,EV06VOS,0.1928476441855316
1862,1584.0,[2107.7956123116496 1001.9259099772728 2738.3922722793072 1659.7369032910576],[2309.532958984375 1460.6280517578125 2495.915283203125 1572.1473388671875],0.4032626450061798,EV06VTS,0.11794283479147297
1863,1584.0,[2104.21405449911 1002.5797926019845 2728.7414781146026 1661.1683078492001],[2317.64111328125 1459.555419921875 2491.87646484375 1572.1458740234375],0.3036460280418396,EV06VOS,0.31027954920165374
1864,1584.0,[2105.4465970813203 1005.3689060704019 2729.429621507343 1664.1491362006068],[2332.088623046875 1459.01513671875 2472.971435546875 1559.81689453125],0.2959180474281311,EY09VMS,0.2163229826740473
1870,1584.0,[2107.3751079936715 1014.5509163255822 2733.6120901478876 1673.5938055271965],[2309.4599609375 1457.263916015625 2495.91943359375 1582.1781005859375],0.2503160536289215,EY06VVS,0.28886156781738687
1871,1584.0,[2108.1368623586804 1014.1584299312972 2736.15887622612 1672.9853425685983],[2318.73779296875 1470.7825927734375 2492.442626953125 1581.5716552734375],0.27846580743789673,EY09YIS,0.17460677199954935
1872,1584.0,[2106.7575082380367 1013.9906200777775 2735.1390085797634 1671.8416086956329],[2316.40576171875 1473.4281005859375 2494.34619140625 1596.4786376953125],0.39821410179138184,EY09VVS,0.4278210888946494
1873,1584.0,[2105.9287375306176 1013.9999713169552 2734.3667605259716 1671.2695257538232],[2316.311279296875 1473.442138671875 2494.3427734375 1596.4842529296875],0.3982284367084503,EY09VVS,0.4278210888946494
1874,1584.0,[2108.219020850214 1013.2609956039676 2739.8708072421273 1670.2340731676093],[2336.153564453125 1479.424072265625 2479.567626953125 1589.930419921875],0.304637610912323,EY09VIS,0.09079829688713852
1877,1584.0,[2110.226714980049 1019.4278168860988 2746.567940189716 1683.186713068903],[2295.552490234375 1494.4251708984375 2473.932373046875 1598.6693115234375],0.27962711453437805,EY09VMS,0.2417598660997661
